time_s,theta_ref_rad,theta_rad,theta_measured_rad,omega_rad_s,current_A,true_tracking_error_rad,measurement_error_rad,voltage_cmd_unsaturated_V,voltage_cmd_V,gaussian_fault_rad,sinusoidal_fault_rad,count_jump_fault_rad,dropout_active,measurement_stale
0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,0.523598775598299,0,0,0,0,0.523598775598299,0,1.4072926446309,1.4072926446309,0,0,0,0,0
0.101,0.523598775598299,4.45218265702949e-05,4.45218265702949e-05,0.128513015071065,0.445803932742211,0.523554253771728,0,1.38892542072261,1.38892542072261,0,0,0,0,0
0.102,0.523598775598299,0.00031838385052,0.00031838385052,0.442553049219617,0.709810168316796,0.523280391747779,0,1.37064920251435,1.37064920251435,0,0,0,0,0
0.103,0.523598775598299,0.000965080559626825,0.000965080559626825,0.863890571767915,0.857783766312187,0.522633695038672,0,1.35206237097213,1.35206237097213,0,0,0,0,0
0.104,0.523598775598299,0.00206510228706424,0.00206510228706424,1.34265039784167,0.931864162920198,0.521533673311235,0,1.33293814664519,1.33293814664519,0,0,0,0,0
0.105,0.523598775598299,0.00365882019882503,0.00365882019882503,1.84712638475507,0.959055829432812,0.519939955399474,0,1.3131606748891,1.3131606748891,0,0,0,0,0
0.106,0.523598775598299,0.00576115152665334,0.00576115152665334,2.35725642139455,0.95666706512572,0.517837624071645,0,1.29268409317719,1.29268409317719,0,0,0,0,0
0.107,0.523598775598299,0.0083709588486258,0.0083709588486258,2.86044206838806,0.935793901406138,0.515227816749673,0,1.27150632104951,1.27150632104951,0,0,0,0,0
0.108,0.523598775598299,0.0114770755216481,0.0114770755216481,3.34887010732695,0.903551791240415,0.512121700076651,0,1.24965228197709,1.24965228197709,0,0,0,0,0
0.109,0.523598775598299,0.0150621692937141,0.0150621692937141,3.81779617606732,0.864505185195562,0.508536606304585,0,1.22716316805648,1.22716316805648,0,0,0,0,0
0.11,0.523598775598299,0.0191052204968749,0.0191052204968749,4.26444470325191,0.821583308728979,0.504493555101424,0,1.20408957655543,1.20408957655543,0,0,0,0,0
0.111,0.523598775598299,0.0235831121783154,0.0235831121783154,4.68730364598261,0.776666822078567,0.500015663419983,0,1.18048712759693,1.18048712759693,0,0,0,0,0
0.112,0.523598775598299,0.0284716507836206,0.0284716507836206,5.08567214964507,0.730963661288177,0.495127124814678,0,1.15641367207565,1.15641367207565,0,0,0,0,0
0.113,0.523598775598299,0.0337462215107945,0.0337462215107945,5.45937024670473,0.685249837058868,0.489852554087504,0,1.13192751905639,1.13192751905639,0,0,0,0,0
0.114,0.523598775598299,0.0393822091123181,0.0393822091123181,5.80855237818639,0.640023730538261,0.484216566485981,0,1.10708631698504,1.10708631698504,0,0,0,0,0
0.115,0.523598775598299,0.0453552679427882,0.0453552679427882,6.13358744647892,0.59560497799568,0.478243507655511,0,1.08194635441002,1.08194635441002,0,0,0,0,0
0.116,0.523598775598299,0.0516414949559411,0.0516414949559411,6.43498151166334,0.552197860464924,0.471957280642358,0,1.05656213006334,1.05656213006334,0,0,0,0,0
0.117,0.523598775598299,0.0582175400775308,0.0582175400775308,6.71332782926786,0.50993195568237,0.465381235520768,0,1.03098609605619,1.03098609605619,0,0,0,0,0
0.118,0.523598775598299,0.0650606760316851,0.0650606760316851,6.96927442696146,0.468888224075176,0.458538099566614,0,1.00526851247641,1.00526851247641,0,0,0,0,0
0.119,0.523598775598299,0.0721488417875956,0.0721488417875956,7.20350294049228,0.429115763245315,0.451449933810703,0,0.979457373797389,0.979457373797389,0,0,0,0,0
0.12,0.523598775598299,0.0794606687254459,0.0794606687254459,7.4167146857151,0.390642583889821,0.444138106872853,0,0.953598381680952,0.953598381680952,0,0,0,0,0
0.121,0.523598775598299,0.0869754953735181,0.0869754953735181,7.60962138898456,0.353482554892528,0.436623280224781,0,0.927734947838143,0.927734947838143,0,0,0,0,0
0.122,0.523598775598299,0.0946733744878818,0.0946733744878818,7.78293892406754,0.317639893324848,0.428925401110417,0,0.901908216430822,0.901908216430822,0,0,0,0,0
0.123,0.523598775598299,0.102535074912699,0.102535074912699,7.93738299680053,0.283112080588452,0.4210637006856,0,0.876157099227207,0.876157099227207,0,0,0,0,0
0.124,0.523598775598299,0.110542079804407,0.110542079804407,8.07366609861401,0.249891769177506,0.413056695793892,0,0.850518319115961,0.850518319115961,0,0,0,0,0
0.125,0.523598775598299,0.118676582254839,0.118676582254839,8.19249529339039,0.217968041641061,0.404922193343459,0,0.825026459117694,0.825026459117694,0,0,0,0,0
0.126,0.523598775598299,0.126921478996508,0.126921478996508,8.29457055799957,0.187327253361473,0.396677296601791,0,0.799714015017708,0.799714015017708,0,0,0,0,0
0.127,0.523598775598299,0.135260362647249,0.135260362647249,8.38058349670773,0.157953607517076,0.38833841295105,0,0.774611450376941,0.774611450376941,0,0,0,0,0
0.128,0.523598775598299,0.143677512805954,0.143677512805954,8.45121631361853,0.129829557274348,0.379921262792345,0,0.749747253085782,0.749747253085782,0,0,0,0,0
0.129,0.523598775598299,0.152157886217305,0.152157886217305,8.50714096828339,0.102936096100235,0.371440889380994,0,0.725147992888616,0.725147992888616,0,0,0,0,0
0.13,0.523598775598299,0.160687106162626,0.160687106162626,8.5490184658715,0.0772529752089061,0.362911669435672,0,0.700838379477654,0.700838379477654,0,0,0,0,0
0.131,0.523598775598299,0.169251451194423,0.169251451194423,8.57749825011337,0.0527588731457079,0.354347324403876,0,0.676841320865872,0.676841320865872,0,0,0,0,0
0.132,0.523598775598299,0.177837843306165,0.177837843306165,8.59321767801564,0.0294315335372202,0.345760932292134,0,0.65317798182212,0.65317798182212,0,0,0,0,0
0.133,0.523598775598299,0.186433835611586,0.186433835611586,8.59680156226003,0.00724788128940621,0.337164939986713,0,0.629867842200258,0.629867842200258,0,0,0,0,0
0.134,0.523598775598299,0.195027599596064,0.195027599596064,8.58886177163757,-0.0138158761642524,0.328571176002235,0,0.606928755027222,0.606928755027222,0,0,0,0,0
0.135,0.523598775598299,0.203607911994534,0.203607911994534,8.56999688272142,-0.0337841583189498,0.319990863603765,0,0.584377004237936,0.584377004237936,0,0,0,0,0
0.136,0.523598775598299,0.21216414134457,0.21216414134457,8.54079187781778,-0.0526819290216796,0.311434634253729,0,0.562227361961358,0.562227361961358,0,0,0,0,0
0.137,0.523598775598299,0.220686234258944,0.220686234258944,8.50181788542155,-0.0705346200891286,0.302912541339355,0,0.540493145274213,0.540493145274213,0,0,0,0,0
0.138,0.523598775598299,0.229164701458619,0.229164701458619,8.45363196017353,-0.087368059965637,0.294434074139679,0,0.51918627234832,0.51918627234832,0,0,0,0,0
0.139,0.523598775598299,0.237590603604395,0.237590603604395,8.39677689982097,-0.103208406661289,0.286008171993904,0,0.498317317925084,0.498317317925084,0,0,0,0,0
0.14,0.523598775598299,0.245955536963099,0.245955536963099,8.33178109701805,-0.118082084462391,0.2776432386352,0,0.477895568057069,0.477895568057069,0,0,0,0,0
0.141,0.523598775598299,0.254251618942189,0.254251618942189,8.25915842402875,-0.132015724067534,0.269347156656109,0,0.457929074062119,0.457929074062119,0,0,0,0,0
0.142,0.523598775598299,0.262471473524758,0.262471473524758,8.17940814855164,-0.145036105905011,0.261127302073541,0,0.438424705640471,0.438424705640471,0,0,0,0,0
0.143,0.523598775598299,0.270608216635225,0.270608216635225,8.09301487899886,-0.157170106452551,0.252990558963074,0,0.419388203109803,0.419388203109803,0,0,0,0,0
0.144,0.523598775598299,0.278655441464376,0.278655441464376,8.00044853764641,-0.168444647421755,0.244943334133923,0,0.4008242287174,0.4008242287174,0,0,0,0,0
0.145,0.523598775598299,0.286607203780849,0.286607203780849,7.90216436013967,-0.17888664769574,0.23699157181745,0,0.382736416992539,0.382736416992539,0,0,0,0,0
0.146,0.523598775598299,0.294458007254695,0.294458007254695,7.79860291989398,-0.188522977924989,0.229140768343604,0,0.365127424105951,0.365127424105951,0,0,0,0,0
0.147,0.523598775598299,0.302202788817197,0.302202788817197,7.69019017597904,-0.197380417696722,0.221395986781102,0,0.347998976206747,0.347998976206747,0,0,0,0,0
0.148,0.523598775598299,0.309836904079742,0.309836904079742,7.57733754311964,-0.205485615199539,0.213761871518557,0,0.331351916710576,0.331351916710576,0,0,0,0,0
0.149,0.523598775598299,0.317356112833201,0.317356112833201,7.46044198248739,-0.212865049309063,0.206242662765097,0,0.315186252516008,0.315186252516008,0,0,0,0,0
0.15,0.523598775598299,0.324756564647956,0.324756564647956,7.33988611199759,-0.219544994022825,0.198842210950343,0,0.299501199129202,0.299501199129202,0,0,0,0,0
0.151,0.523598775598299,0.332034784593451,0.332034784593451,7.21603833486407,-0.225551485174134,0.191563991004848,0,0.284295224679868,0.284295224679868,0,0,0,0,0
0.152,0.523598775598299,0.339187659094934,0.339187659094934,7.08925298520318,-0.230910289355735,0.184411116503364,0,0.269566092814312,0.269566092814312,0,0,0,0,0
0.153,0.523598775598299,0.346212421943824,0.346212421943824,6.95987048951525,-0.235646874984695,0.177386353654474,0,0.255310904454038,0.255310904454038,0,0,0,0,0
0.154,0.523598775598299,0.353106640477031,0.353106640477031,6.8282175429096,-0.239786385440538,0.170492135121268,0,0.241526138410923,0.241526138410923,0,0,0,0,0
0.155,0.523598775598299,0.359868201939412,0.359868201939412,6.69460729897545,-0.243353614209058,0.163730573658886,0,0.228207690852388,0.228207690852388,0,0,0,0,0
0.156,0.523598775598299,0.36649530004248,0.36649530004248,6.55933957223839,-0.246372981964737,0.157103475555819,0,0.215350913612295,0.215350913612295,0,0,0,0,0
0.157,0.523598775598299,0.372986421731426,0.372986421731426,6.42270105217802,-0.248868515525155,0.150612353866872,0,0.202950651345481,0.202950651345481,0,0,0,0,0
0.158,0.523598775598299,0.37934033417154,0.37934033417154,6.28496552781871,-0.250863828611288,0.144258441426759,0,0.191001277525903,0.191001277525903,0,0,0,0,0
0.159,0.523598775598299,0.385556071964093,0.385556071964093,6.14639412194099,-0.252382104348206,0.138042703634206,0,0.179496729290311,0.179496729290311,0,0,0,0,0
0.16,0.523598775598299,0.391632924600873,0.391632924600873,6.00723553399676,-0.253446079441286,0.131965850997426,0,0.168430541131233,0.168430541131233,0,0,0,0,0
0.161,0.523598775598299,0.397570424165607,0.397570424165607,5.86772629084638,-0.254078029963802,0.126028351432692,0,0.157795877444771,0.157795877444771,0,0,0,0,0
0.162,0.523598775598299,0.403368333289688,0.403368333289688,5.72809100447035,-0.254299758692499,0.120230442308611,0,0.147585563940343,0.147585563940343,0,0,0,0,0
0.163,0.523598775598299,0.409026633368747,0.409026633368747,5.58854263584245,-0.254132583928592,0.114572142229551,0,0.137792117921064,0.137792117921064,0,0,0,0,0
0.164,0.523598775598299,0.414545513045867,0.414545513045867,5.44928276418499,-0.253597329742536,0.109053262552432,0,0.12840777744486,0.12840777744486,0,0,0,0,0
0.165,0.523598775598299,0.419925356966416,0.419925356966416,5.3105018608598,-0.252714317581835,0.103673418631883,0,0.119424529377771,0.119424529377771,0,0,0,0,0
0.166,0.523598775598299,0.425166734808806,0.425166734808806,5.17237956718151,-0.251503359182174,0.0984320407894929,0,0.11083413635214,0.11083413635214,0,0,0,0,0
0.167,0.523598775598299,0.430270390594726,0.430270390594726,5.03508497547135,-0.249983750723175,0.0933283850035725,0,0.102628162643558,0.102628162643558,0,0,0,0,0
0.168,0.523598775598299,0.435237232281788,0.435237232281788,4.89877691270157,-0.248174268171176,0.0883615433165104,0,0.0947979989814731,0.0947979989814731,0,0,0,0,0
0.169,0.523598775598299,0.440068321640847,0.440068321640847,4.76360422611119,-0.246093163752551,0.0835304539574521,0,0.087334886309418,0.087334886309418,0,0,0,0,0
0.17,0.523598775598299,0.444764864419675,0.444764864419675,4.62970607020414,-0.243758163502229,0.078833911178624,0,0.0802299385116552,0.0802299385116552,0,0,0,0,0
0.171,0.523598775598299,0.449328200794098,0.449328200794098,4.49721219457029,-0.241186465833282,0.0742705748042013,0,0.0734741641239259,0.0734741641239259,0,0,0,0,0
0.172,0.523598775598299,0.453759796107132,0.453759796107132,4.36624323199917,-0.238394741074629,0.0698389794911668,0,0.0670584870467105,0.0670584870467105,0,0,0,0,0
0.173,0.523598775598299,0.458061231896179,0.458061231896179,4.23691098638395,-0.235399131925176,0.06553754370212,0,0.0609737662801109,0.0609737662801109,0,0,0,0,0
0.174,0.523598775598299,0.462234197207813,0.462234197207813,4.1093187199412,-0.232215254773934,0.0613645783904855,0,0.0552108147000697,0.0552108147000697,0,0,0,0,0
0.175,0.523598775598299,0.466280480199266,0.466280480199266,3.98356143929862,-0.228858201836961,0.0573182953990324,0,0.0497604168961997,0.0497604168961997,0,0,0,0,0
0.176,0.523598775598299,0.470201960025251,0.470201960025251,3.85972618002935,-0.225342544063238,0.0533968155730478,0,0.044613346091973,0.044613346091973,0,0,0,0,0
0.177,0.523598775598299,0.474000599008379,0.474000599008379,3.73789228923654,-0.221682334762887,0.0495981765899197,0,0.0397603801684505,0.0397603801684505,0,0,0,0,0
0.178,0.523598775598299,0.477678435091033,0.477678435091033,3.61813170581705,-0.217891113912479,0.0459203405072661,0,0.0351923168130888,0.0351923168130888,0,0,0,0,0
0.179,0.523598775598299,0.481237574566193,0.481237574566193,3.500509238057,-0.213981913093432,0.0423612010321056,0,0.0308999878154796,0.0308999878154796,0,0,0,0,0
0.18,0.523598775598299,0.484680185084395,0.484680185084395,3.38508283823505,-0.209967261020874,0.0389185905139035,0,0.0268742725321228,0.0268742725321228,0,0,0,0,0
0.181,0.523598775598299,0.488008488933662,0.488008488933662,3.2719038739323,-0.205859189621627,0.0355902866646372,0,0.0231061105425472,0.0231061105425472,0,0,0,0,0
0.182,0.523598775598299,0.491224756588983,0.491224756588983,3.16101739576918,-0.201669240621289,0.0323740190093155,0,0.0195865135192382,0.0195865135192382,0,0,0,0,0
0.183,0.523598775598299,0.494331300527643,0.494331300527643,3.05246240131119,-0.1974084726017,0.0292674750706562,0,0.0163065763339516,0.0163065763339516,0,0,0,0,0
0.184,0.523598775598299,0.497330469306425,0.497330469306425,2.9462720949056,-0.193087468491398,0.0262683062918735,0,0.0132574874230475,0.0132574874230475,0,0,0,0,0
0.185,0.523598775598299,0.500224641896544,0.500224641896544,2.84247414323104,-0.188716343452936,0.0233741337017552,0,0.0104305384345091,0.0104305384345091,0,0,0,0,0
0.186,0.523598775598299,0.503016222271882,0.503016222271882,2.74109092636115,-0.18430475313226,0.0205825533264171,0,0.00781713317928982,0.00781713317928982,0,0,0,0,0
0.187,0.523598775598299,0.505707634245985,0.505707634245985,2.64213978416144,-0.179861902236584,0.0178911413523134,0,0.00540879590958355,0.00540879590958355,0,0,0,0,0
0.188,0.523598775598299,0.508301316553047,0.508301316553047,2.5456332578565,-0.175396553408495,0.0152974590452523,0,0.00319717894651906,0.00319717894651906,0,0,0,0,0
0.189,0.523598775598299,0.510799718167979,0.510799718167979,2.45157932662156,-0.170917036365241,0.0127990574303198,0,0.0011740696796578,0.0011740696796578,0,0,0,0,0
0.19,0.523598775598299,0.513205293860543,0.513205293860543,2.35998163906875,-0.166431257273423,0.0103934817377562,0,-0.000668603039470878,-0.000668603039470878,0,0,0,0,0
0.191,0.523598775598299,0.515520499978353,0.515520499978353,2.27083973951392,-0.161946708330499,0.00807827561994556,0,-0.00233876308775706,-0.00233876308775706,0,0,0,0,0
0.192,0.523598775598299,0.517747790453508,0.517747790453508,2.18414928892513,-0.157470477525727,0.00585098514479099,0,-0.00384418182298074,-0.00384418182298074,0,0,0,0,0
0.193,0.523598775598299,0.519889613027463,0.519889613027463,2.09990228046792,-0.153009258554348,0.00370916257083631,0,-0.00519247337676596,-0.00519247337676596,0,0,0,0,0
0.194,0.523598775598299,0.521948405688725,0.521948405688725,2.01808724957655,-0.14856936085997,0.00165036990957423,0,-0.00639109046667464,-0.00639109046667464,0,0,0,0,0
0.195,0.523598775598299,0.523926593317854,0.523926593317854,1.93868947849322,-0.144156719781267,-0.000327817719555257,0,-0.00744732070638134,-0.00744732070638134,0,0,0,0,0
0.196,0.523598775598299,0.525826584534219,0.525826584534219,1.86169119522978,-0.139776906780203,-0.00222780893591978,0,-0.00836828339316562,-0.00836828339316562,0,0,0,0,0
0.197,0.523598775598299,0.527650768738907,0.527650768738907,1.78707176691845,-0.135435139730117,-0.00405199314060833,0,-0.0091609267522838,-0.0091609267522838,0,0,0,0,0
0.198,0.523598775598299,0.529401513348179,0.529401513348179,1.71480788752929,-0.131136293243047,-0.00580273774988005,0,-0.00983202561811463,-0.00983202561811463,0,0,0,0,0
0.199,0.523598775598299,0.531081161211808,0.531081161211808,1.64487375994281,-0.12688490901676,-0.007482385613509,0,-0.01038817953233,-0.01038817953233,0,0,0,0,0
0.2,0.523598775598299,0.532692028210677,0.532692028210677,1.57724127237627,-0.122685206182933,-0.00909325261237781,0,-0.0108358112397049,-0.0108358112397049,0,0,0,0,0
0.201,0.523598775598299,0.534236401027976,0.534236401027976,1.51188016917205,-0.118541091638991,-0.0106376254296775,0,-0.011181165562563,-0.011181165562563,0,0,0,0,0
0.202,0.523598775598299,0.535716535088383,0.535716535088383,1.44875821596512,-0.114456170347023,-0.0121177594900838,0,-0.0114303086352447,-0.0114303086352447,0,0,0,0,0
0.203,0.523598775598299,0.537134652659599,0.537134652659599,1.38784135925559,-0.110433755584205,-0.0135358770613003,0,-0.0115891274803853,-0.0115891274803853,0,0,0,0,0
0.204,0.523598775598299,0.53849294111069,0.53849294111069,1.32909388042019,-0.106476879130049,-0.0148941655123909,0,-0.0116633299092,-0.0116633299092,0,0,0,0,0
0.205,0.523598775598299,0.539793551321659,0.539793551321659,1.27247854420397,-0.102588301376714,-0.0161947757233598,0,-0.011658444728398,-0.011658444728398,0,0,0,0,0
0.206,0.523598775598299,0.541038596238783,0.541038596238783,1.21795674174081,-0.0987705213494892,-0.0174398206404841,0,-0.0115798222367602,-0.0115798222367602,0,0,0,0,0
0.207,0.523598775598299,0.542230149570251,0.542230149570251,1.16548862815786,-0.0950257866254077,-0.0186313739719525,0,-0.0114326349948553,-0.0114326349948553,0,0,0,0,0
0.208,0.523598775598299,0.543370244616726,0.543370244616726,1.11503325482494,-0.091356103138779,-0.0197714690184267,0,-0.0112218788518016,-0.0112218788518016,0,0,0,0,0
0.209,0.523598775598299,0.544460873231501,0.544460873231501,1.06654869631608,-0.0877632448632171,-0.0208620976332025,0,-0.0109523742134184,-0.0109523742134184,0,0,0,0,0
0.21,0.523598775598299,0.545503984905016,0.545503984905016,1.01999217215537,-0.0842487633605247,-0.0219052093067172,0,-0.0106287675365541,-0.0106287675365541,0,0,0,0,0
0.211,0.523598775598299,0.546501485968527,0.546501485968527,0.975320163424174,-0.080813997187535,-0.0229027103702284,0,-0.010255533034818,-0.010255533034818,0,0,0,0,0
0.212,0.523598775598299,0.547455238911862,0.547455238911862,0.932488524311464,-0.0774600811527368,-0.0238564633135632,0,-0.00983697458139363,-0.00983697458139363,0,0,0,0,0
0.213,0.523598775598299,0.548367061810225,0.548367061810225,0.89145258869289,-0.0741879554152043,-0.0247682862119259,0,-0.00937722779504559,-0.00937722779504559,0,0,0,0,0
0.214,0.523598775598299,0.549238727855135,0.549238727855135,0.85216727182815,-0.0709983744190262,-0.025639952256836,0,-0.00888026229588307,-0.00888026229588307,0,0,0,0,0
0.215,0.523598775598299,0.550071964984659,0.550071964984659,0.814587167269476,-0.0678919156570714,-0.0264731893863606,0,-0.00834988411788173,-0.00834988411788173,0,0,0,0,0
0.216,0.523598775598299,0.5508684556082,0.5508684556082,0.778666639077152,-0.0648689882585555,-0.0272696800099013,0,-0.00778973826560528,-0.00778973826560528,0,0,0,0,0
0.217,0.523598775598299,0.55162983642119,0.55162983642119,0.744359909440708,-0.0619298413954653,-0.028031060822891,0,-0.00720331140300733,-0.00720331140300733,0,0,0,0,0
0.218,0.523598775598299,0.552357698305156,0.552357698305156,0.711621141806824,-0.0590745725034743,-0.0287589227068573,0,-0.0065939346626291,-0.0065939346626291,0,0,0,0,0
0.219,0.523598775598299,0.553053586308707,0.553053586308707,0.680404519617081,-0.0563031353135329,-0.0294548107104087,0,-0.00596478656392987,-0.00596478656392987,0,0,0,0,0
0.22,0.523598775598299,0.553718999705107,0.553718999705107,0.650664320760533,-0.0536153476908394,-0.0301202241068083,0,-0.00531889602992895,-0.00531889602992895,0,0,0,0,0
0.221,0.523598775598299,0.5543553921222,0.5543553921222,0.622354987847598,-0.0510108992784066,-0.0307566165239015,0,-0.00465914549174255,-0.00465914549174255,0,0,0,0,0
0.222,0.523598775598299,0.554964171740572,0.554964171740572,0.595431194413052,-0.0484893589429146,-0.0313653961422727,0,-0.00398827407102523,-0.00398827407102523,0,0,0,0,0
0.223,0.523598775598299,0.555546701555915,0.555546701555915,0.569847907156935,-0.0460501820210026,-0.0319479259576158,0,-0.00330888083073422,-0.00330888083073422,0,0,0,0,0
0.224,0.523598775598299,0.556104299701708,0.556104299701708,0.545560444332978,-0.0436927173645881,-0.0325055241034089,0,-0.00262342808503391,-0.00262342808503391,0,0,0,0,0
0.225,0.523598775598299,0.556638239828397,0.556638239828397,0.522524530394696,-0.0414162141842178,-0.0330394642300981,0,-0.00193424475955942,-0.00193424475955942,0,0,0,0,0
0.226,0.523598775598299,0.557149751535401,0.557149751535401,0.500696347009665,-0.0392198286898471,-0.0335509759371021,0,-0.00124352979365411,-0.00124352979365411,0,0,0,0,0
0.227,0.523598775598299,0.55764002085236,0.55764002085236,0.480032580552615,-0.0371026305288252,-0.0340412452540612,0,-0.000553355576565995,-0.000553355576565995,0,0,0,0,0
0.228,0.523598775598299,0.558110190766163,0.558110190766163,0.460490466187942,-0.0350636090212093,-0.0345114151678637,0,0.000134328590022936,0.000134328590022936,0,0,0,0,0
0.229,0.523598775598299,0.558561361790397,0.558561361790397,0.442027828651971,-0.0331016791928732,-0.0349625861920984,0,0.000817693010391057,0.000817693010391057,0,0,0,0,0
0.23,0.523598775598299,0.55899459257398,0.55899459257398,0.424603119844929,-0.0312156876071893,-0.0353958169756816,0,0.00149502410100469,0.00149502410100469,0,0,0,0,0
0.231,0.523598775598299,0.559410900545828,0.559410900545828,0.408175453341968,-0.0294044179963584,-0.0358121249475294,0,0.00216472089111645,0.00216472089111645,0,0,0,0,0
0.232,0.523598775598299,0.559811262592543,0.559811262592543,0.392704635931899,-0.0276665966937458,-0.0362124869942441,0,0.00282529152393955,0.00282529152393955,0,0,0,0,0
0.233,0.523598775598299,0.560196615766198,0.560196615766198,0.378151196291374,-0.026000897868841,-0.0365978401678988,0,0.00347534976426202,0.00347534976426202,0,0,0,0,0
0.234,0.523598775598299,0.560567858019407,0.560567858019407,0.364476410901297,-0.0244059485667044,-0.0369690824211085,0,0.00411361151803526,0.00411361151803526,0,0,0,0,0
0.235,0.523598775598299,0.560925848964982,0.560925848964982,0.35164232731106,-0.0228803335539948,-0.0373270733666827,0,0.0047388913691517,0.0047388913691517,0,0,0,0,0
0.236,0.523598775598299,0.561271410657558,0.561271410657558,0.339611784855007,-0.0214225999738828,-0.0376726350592592,0,0.0053500991383184,0.0053500991383184,0,0,0,0,0
0.237,0.523598775598299,0.561605328394724,0.561605328394724,0.328348432924123,-0.0200312618123517,-0.0380065527964247,0,0.00594623646862101,0.00594623646862101,0,0,0,0,0
0.238,0.523598775598299,0.561928351535224,0.561928351535224,0.317816746894515,-0.0187048041785746,-0.0383295759369253,0,0.0065263934420938,0.0065263934420938,0,0,0,0,0
0.239,0.523598775598299,0.562241194331976,0.562241194331976,0.307982041812692,-0.0174416874022185,-0.0386424187336776,0,0.00708974523130479,0.00708974523130479,0,0,0,0,0
0.24,0.523598775598299,0.562544536777682,0.562544536777682,0.298810483936022,-0.0162403509506849,-0.0389457611793829,0,0.00763554878971055,0.00763554878971055,0,0,0,0,0
0.241,0.523598775598299,0.56283902546095,0.56283902546095,0.290269100225021,-0.0150992171694359,-0.0392402498626508,0,0.008163139584249,0.008163139584249,0,0,0,0,0
0.242,0.523598775598299,0.563125274430929,0.563125274430929,0.28232578588236,-0.0140166948486812,-0.0395264988326306,0,0.00867192837338893,0.00867192837338893,0,0,0,0,0
0.243,0.523598775598299,0.563403866068542,0.563403866068542,0.274949310031621,-0.0129911826198195,-0.0398050904702428,0,0.00916139803360135,0.00916139803360135,0,0,0,0,0
0.244,0.523598775598299,0.563675351962498,0.563675351962498,0.268109319626928,-0.0120210721851283,-0.0400765763641991,0,0.00963110043697345,0.00963110043697345,0,0,0,0,0
0.245,0.523598775598299,0.563940253788382,0.563940253788382,0.261776341682642,-0.0111047513842906,-0.0403414781900828,0,0.0100806533824573,0.0100806533824573,0,0,0,0,0
0.246,0.523598775598299,0.564199064189156,0.564199064189156,0.255921783910281,-0.0102406071014255,-0.0406002885908571,0,0.010509737583011,0.010509737583011,0,0,0,0,0
0.247,0.523598775598299,0.564452247655547,0.564452247655547,0.250517933847827,-0.00942702801636246,-0.0408534720572482,0,0.0109180937106862,0.0109180937106862,0,0,0,0,0
